b2_assetnum_room_t1_beta, 0.121
b2_assetnum_room_t1_starbeta,0.121**
b2_assetnum_room_t1_se, 0.060
b2_assetnum_room_t1_n,1796
b2_assetnum_room_t1_r2, 0.47
b2_assetnum_room_test, 0.885
b2_assetnum19_room_cmean, 0.102
b2_assetnum19_room_csd, 0.470
b2_assetnum19_room_t_p, 0.86
b2_assetnum19_room_t_beta,-0.004
b2_assetnum19_room_t_starbeta,-0.004
b2_assetnum19_room_t_se, 0.022
b2_assetnum19_room_t_n,1796
b2_assetnum19_room_t_r2, 0.04
b2_assetnum19_room_t0_p, 0.35
b2_assetnum19_room_t0_beta,-0.022
b2_assetnum19_room_t0_starbeta,-0.022
b2_assetnum19_room_t0_se, 0.024
b2_assetnum19_room_t0_n,1796
b2_assetnum19_room_t0_r2, 0.04
b2_assetnum19_room_t1_p, 0.64
b2_assetnum19_room_t1_beta, 0.014
b2_assetnum19_room_t1_starbeta, 0.014
b2_assetnum19_room_t1_se, 0.030
b2_assetnum19_room_t1_n,1796
b2_assetnum19_room_t1_r2, 0.04
b2_assetnum19_room_test, 0.244
b2_assetnum19_vent_cmean, 0.022
b2_assetnum19_vent_csd, 0.388
b2_assetnum19_vent_t_p, 0.35
b2_assetnum19_vent_t_beta,-0.012
b2_assetnum19_vent_t_starbeta,-0.012
b2_assetnum19_vent_t_se, 0.013
b2_assetnum19_vent_t_n,1796
b2_assetnum19_vent_t_r2, 0.02
b2_assetnum19_vent_t0_p, 0.44
b2_assetnum19_vent_t0_beta,-0.011
b2_assetnum19_vent_t0_starbeta,-0.011
b2_assetnum19_vent_t0_se, 0.014
b2_assetnum19_vent_t0_n,1796
b2_assetnum19_vent_t0_r2, 0.02
b2_assetnum19_vent_t1_p, 0.29
b2_assetnum19_vent_t1_beta,-0.014
b2_assetnum19_vent_t1_starbeta,-0.014
b2_assetnum19_vent_t1_se, 0.013
b2_assetnum19_vent_t1_n,1796
b2_assetnum19_vent_t1_r2, 0.02
b2_assetnum19_vent_test, 0.685
b2_assetnum_mattresses_cmean, 4.014
b2_assetnum_mattresses_csd, 1.959
b2_assetnum_mattresses_t_p, 0.08
b2_assetnum_mattresses_t_beta, 0.157
b2_assetnum_mattresses_t_starbeta,0.157*
b2_assetnum_mattresses_t_se, 0.090
b2_assetnum_mattresses_t_n,1796
b2_assetnum_mattresses_t_r2, 0.18
b2_assetnum_mattresses_t0_p, 0.02
b2_assetnum_mattresses_t0_beta, 0.247
b2_assetnum_mattresses_t0_starbeta,0.247**
b2_assetnum_mattresses_t0_se, 0.110
b2_assetnum_mattresses_t0_n,1796
b2_assetnum_mattresses_t0_r2, 0.18
b2_assetnum_mattresses_t1_p, 0.42
b2_assetnum_mattresses_t1_beta, 0.090
b2_assetnum_mattresses_t1_starbeta, 0.090
b2_assetnum_mattresses_t1_se, 0.112
b2_assetnum_mattresses_t1_n,1796
b2_assetnum_mattresses_t1_r2, 0.18
b2_assetnum_mattresses_test, 0.228
b2_assetnum19_mattresses_cmean, 0.380
b2_assetnum19_mattresses_csd, 1.032
b2_assetnum19_mattresses_t_p, 0.37
b2_assetnum19_mattresses_t_beta,-0.038
b2_assetnum19_mattresses_t_starbeta,-0.038
b2_assetnum19_mattresses_t_se, 0.042
b2_assetnum19_mattresses_t_n,1796
b2_assetnum19_mattresses_t_r2, 0.19
b2_assetnum19_mattresses_t0_p, 0.13
b2_assetnum19_mattresses_t0_beta,-0.076
b2_assetnum19_mattresses_t0_starbeta,-0.076
b2_assetnum19_mattresses_t0_se, 0.050
b2_assetnum19_mattresses_t0_n,1796
b2_assetnum19_mattresses_t0_r2, 0.19
b2_assetnum19_mattresses_t1_p, 0.98
b2_assetnum19_mattresses_t1_beta,-0.001
b2_assetnum19_mattresses_t1_starbeta,-0.001
b2_assetnum19_mattresses_t1_se, 0.051
b2_assetnum19_mattresses_t1_n,1796
b2_assetnum19_mattresses_t1_r2, 0.19
b2_assetnum19_mattresses_test, 0.184
b2_assetnum_radio_cmean, 0.236
b2_assetnum_radio_csd, 0.527
b2_assetnum_radio_t_p, 0.96
b2_assetnum_radio_t_beta, 0.001
b2_assetnum_radio_t_starbeta, 0.001
b2_assetnum_radio_t_se, 0.021
b2_assetnum_radio_t_n,1796
b2_assetnum_radio_t_r2, 0.15
b2_assetnum_radio_t0_p, 0.74
b2_assetnum_radio_t0_beta,-0.008
b2_assetnum_radio_t0_starbeta,-0.008
b2_assetnum_radio_t0_se, 0.024
b2_assetnum_radio_t0_n,1796
b2_assetnum_radio_t0_r2, 0.15
b2_assetnum_radio_t1_p, 0.59
b2_assetnum_radio_t1_beta, 0.013
b2_assetnum_radio_t1_starbeta, 0.013
b2_assetnum_radio_t1_se, 0.025
b2_assetnum_radio_t1_n,1796
b2_assetnum_radio_t1_r2, 0.15
b2_assetnum_radio_test, 0.405
b2_assetnum19_radio_cmean, 0.025
b2_assetnum19_radio_csd, 0.306
b2_assetnum19_radio_t_p, 0.08
b2_assetnum19_radio_t_beta,-0.018
b2_assetnum19_radio_t_starbeta,-0.018*
b2_assetnum19_radio_t_se, 0.010
b2_assetnum19_radio_t_n,1796
b2_assetnum19_radio_t_r2, 0.02
b2_assetnum19_radio_t0_p, 0.13
b2_assetnum19_radio_t0_beta,-0.017
b2_assetnum19_radio_t0_starbeta,-0.017
b2_assetnum19_radio_t0_se, 0.011
b2_assetnum19_radio_t0_n,1796
b2_assetnum19_radio_t0_r2, 0.02
b2_assetnum19_radio_t1_p, 0.05
b2_assetnum19_radio_t1_beta,-0.019
b2_assetnum19_radio_t1_starbeta,-0.019*
b2_assetnum19_radio_t1_se, 0.010
b2_assetnum19_radio_t1_n,1796
b2_assetnum19_radio_t1_r2, 0.02
b2_assetnum19_radio_test, 0.685
b2_assetnum_cellphone_cmean, 1.728
b2_assetnum_cellphone_csd, 1.300
b2_assetnum_cellphone_t_p, 0.98
b2_assetnum_cellphone_t_beta, 0.002
b2_assetnum_cellphone_t_starbeta, 0.002
b2_assetnum_cellphone_t_se, 0.055
b2_assetnum_cellphone_t_n,1796
b2_assetnum_cellphone_t_r2, 0.14
b2_assetnum_cellphone_t0_p, 0.79
b2_assetnum_cellphone_t0_beta,-0.018
b2_assetnum_cellphone_t0_starbeta,-0.018
b2_assetnum_cellphone_t0_se, 0.067
b2_assetnum_cellphone_t0_n,1796
b2_assetnum_cellphone_t0_r2, 0.14
b2_assetnum_cellphone_t1_p, 0.63
b2_assetnum_cellphone_t1_beta, 0.031
b2_assetnum_cellphone_t1_starbeta, 0.031
b2_assetnum_cellphone_t1_se, 0.063
b2_assetnum_cellphone_t1_n,1796
b2_assetnum_cellphone_t1_r2, 0.14
b2_assetnum_cellphone_test, 0.494
b2_assetnum19_cellphone_cmean, 0.131
b2_assetnum19_cellphone_csd, 0.542
b2_assetnum19_cellphone_t_p, 0.69
b2_assetnum19_cellphone_t_beta,-0.009
b2_assetnum19_cellphone_t_starbeta,-0.009
b2_assetnum19_cellphone_t_se, 0.023
b2_assetnum19_cellphone_t_n,1796
b2_assetnum19_cellphone_t_r2, 0.11
b2_assetnum19_cellphone_t0_p, 0.30
b2_assetnum19_cellphone_t0_beta,-0.024
b2_assetnum19_cellphone_t0_starbeta,-0.024
b2_assetnum19_cellphone_t0_se, 0.023
b2_assetnum19_cellphone_t0_n,1796
b2_assetnum19_cellphone_t0_r2, 0.11
b2_assetnum19_cellphone_t1_p, 0.87
b2_assetnum19_cellphone_t1_beta, 0.005
b2_assetnum19_cellphone_t1_starbeta, 0.005
b2_assetnum19_cellphone_t1_se, 0.030
b2_assetnum19_cellphone_t1_n,1796
b2_assetnum19_cellphone_t1_r2, 0.11
b2_assetnum19_cellphone_test, 0.328
b2_assetnum_smartphone_cmean, 0.564
b2_assetnum_smartphone_csd, 1.020
b2_assetnum_smartphone_t_p, 0.33
b2_assetnum_smartphone_t_beta, 0.044
b2_assetnum_smartphone_t_starbeta, 0.044
b2_assetnum_smartphone_t_se, 0.045
b2_assetnum_smartphone_t_n,1796
b2_assetnum_smartphone_t_r2, 0.18
b2_assetnum_smartphone_t0_p, 0.28
b2_assetnum_smartphone_t0_beta, 0.061
b2_assetnum_smartphone_t0_starbeta, 0.061
b2_assetnum_smartphone_t0_se, 0.057
b2_assetnum_smartphone_t0_n,1796
b2_assetnum_smartphone_t0_r2, 0.18
b2_assetnum_smartphone_t1_p, 0.71
b2_assetnum_smartphone_t1_beta, 0.020
b2_assetnum_smartphone_t1_starbeta, 0.020
b2_assetnum_smartphone_t1_se, 0.053
b2_assetnum_smartphone_t1_n,1796
b2_assetnum_smartphone_t1_r2, 0.18
b2_assetnum_smartphone_test, 0.519
b2_assetnum19_smartphone_cmean, 0.085
b2_assetnum19_smartphone_csd, 0.429
b2_assetnum19_smartphone_t_p, 0.84
b2_assetnum19_smartphone_t_beta, 0.004
b2_assetnum19_smartphone_t_starbeta, 0.004
b2_assetnum19_smartphone_t_se, 0.020
b2_assetnum19_smartphone_t_n,1796
b2_assetnum19_smartphone_t_r2, 0.07
b2_assetnum19_smartphone_t0_p, 0.83
b2_assetnum19_smartphone_t0_beta, 0.006
b2_assetnum19_smartphone_t0_starbeta, 0.006
b2_assetnum19_smartphone_t0_se, 0.027
b2_assetnum19_smartphone_t0_n,1796
b2_assetnum19_smartphone_t0_r2, 0.07
b2_assetnum19_smartphone_t1_p, 0.94
b2_assetnum19_smartphone_t1_beta, 0.002
b2_assetnum19_smartphone_t1_starbeta, 0.002
b2_assetnum19_smartphone_t1_se, 0.022
b2_assetnum19_smartphone_t1_n,1796
b2_assetnum19_smartphone_t1_r2, 0.07
b2_assetnum19_smartphone_test, 0.893
b2_assetnum_refrigerator_cmean, 1.295
b2_assetnum_refrigerator_csd,11.202
b2_assetnum_refrigerator_t_p, 0.31
b2_assetnum_refrigerator_t_beta,-0.375
b2_assetnum_refrigerator_t_starbeta,-0.375
b2_assetnum_refrigerator_t_se, 0.371
b2_assetnum_refrigerator_t_n,1796
b2_assetnum_refrigerator_t_r2, 0.01
b2_assetnum_refrigerator_t0_p, 0.31
b2_assetnum_refrigerator_t0_beta,-0.388
b2_assetnum_refrigerator_t0_starbeta,-0.388
b2_assetnum_refrigerator_t0_se, 0.382
b2_assetnum_refrigerator_t0_n,1796
b2_assetnum_refrigerator_t0_r2, 0.01
b2_assetnum_refrigerator_t1_p, 0.32
b2_assetnum_refrigerator_t1_beta,-0.354
b2_assetnum_refrigerator_t1_starbeta,-0.354
b2_assetnum_refrigerator_t1_se, 0.355
b2_assetnum_refrigerator_t1_n,1796
b2_assetnum_refrigerator_t1_r2, 0.01
b2_assetnum_refrigerator_test, 0.562
b2_assetnum19_refrigerator_cmean, 0.040
b2_assetnum19_refrigerator_csd, 0.325
b2_assetnum19_refrigerator_t_p, 0.12
b2_assetnum19_refrigerator_t_beta, 0.035
b2_assetnum19_refrigerator_t_starbeta, 0.035
b2_assetnum19_refrigerator_t_se, 0.023
b2_assetnum19_refrigerator_t_n,1796
b2_assetnum19_refrigerator_t_r2, 0.02
b2_assetnum19_refrigerator_t0_p, 0.11
b2_assetnum19_refrigerator_t0_beta, 0.060
b2_assetnum19_refrigerator_t0_starbeta, 0.060
b2_assetnum19_refrigerator_t0_se, 0.037
b2_assetnum19_refrigerator_t0_n,1796
b2_assetnum19_refrigerator_t0_r2, 0.02
b2_assetnum19_refrigerator_t1_p, 0.72
b2_assetnum19_refrigerator_t1_beta, 0.009
b2_assetnum19_refrigerator_t1_starbeta, 0.009
b2_assetnum19_refrigerator_t1_se, 0.024
b2_assetnum19_refrigerator_t1_n,1796
b2_assetnum19_refrigerator_t1_r2, 0.02
b2_assetnum19_refrigerator_test, 0.226
b2_assetnum_bicycles_cmean, 0.053
b2_assetnum_bicycles_csd, 0.234
b2_assetnum_bicycles_t_p, 0.80
b2_assetnum_bicycles_t_beta, 0.003
b2_assetnum_bicycles_t_starbeta, 0.003
b2_assetnum_bicycles_t_se, 0.011
b2_assetnum_bicycles_t_n,1796
b2_assetnum_bicycles_t_r2, 0.04
b2_assetnum_bicycles_t0_p, 0.35
b2_assetnum_bicycles_t0_beta,-0.011
b2_assetnum_bicycles_t0_starbeta,-0.011
b2_assetnum_bicycles_t0_se, 0.012
b2_assetnum_bicycles_t0_n,1796
b2_assetnum_bicycles_t0_r2, 0.04
b2_assetnum_bicycles_t1_p, 0.25
b2_assetnum_bicycles_t1_beta, 0.017
b2_assetnum_bicycles_t1_starbeta, 0.017
b2_assetnum_bicycles_t1_se, 0.014
b2_assetnum_bicycles_t1_n,1796
b2_assetnum_bicycles_t1_r2, 0.04
b2_assetnum_bicycles_test, 0.074
b2_assetnum19_bicycles_cmean, 0.005
b2_assetnum19_bicycles_csd, 0.068
b2_assetnum19_bicycles_t_p, 0.90
b2_assetnum19_bicycles_t_beta, 0.000
b2_assetnum19_bicycles_t_starbeta, 0.000
b2_assetnum19_bicycles_t_se, 0.003
b2_assetnum19_bicycles_t_n,1796
b2_assetnum19_bicycles_t_r2, 0.02
b2_assetnum19_bicycles_t0_p, 0.05
b2_assetnum19_bicycles_t0_beta,-0.005
b2_assetnum19_bicycles_t0_starbeta,-0.005**
b2_assetnum19_bicycles_t0_se, 0.002
b2_assetnum19_bicycles_t0_n,1796
b2_assetnum19_bicycles_t0_r2, 0.02
b2_assetnum19_bicycles_t1_p, 0.49
b2_assetnum19_bicycles_t1_beta, 0.004
b2_assetnum19_bicycles_t1_starbeta, 0.004
b2_assetnum19_bicycles_t1_se, 0.005
b2_assetnum19_bicycles_t1_n,1796
b2_assetnum19_bicycles_t1_r2, 0.02
b2_assetnum19_bicycles_test, 0.103
b2_assetnum_moto_cmean, 0.051
b2_assetnum_moto_csd, 0.219
b2_assetnum_moto_t_p, 0.12
b2_assetnum_moto_t_beta, 0.017
b2_assetnum_moto_t_starbeta, 0.017
b2_assetnum_moto_t_se, 0.011
b2_assetnum_moto_t_n,1796
b2_assetnum_moto_t_r2, 0.07
b2_assetnum_moto_t0_p, 0.54
b2_assetnum_moto_t0_beta, 0.008
b2_assetnum_moto_t0_starbeta, 0.008
b2_assetnum_moto_t0_se, 0.013
b2_assetnum_moto_t0_n,1796
b2_assetnum_moto_t0_r2, 0.07
b2_assetnum_moto_t1_p, 0.07
b2_assetnum_moto_t1_beta, 0.025
b2_assetnum_moto_t1_starbeta,0.025*
b2_assetnum_moto_t1_se, 0.014
b2_assetnum_moto_t1_n,1796
b2_assetnum_moto_t1_r2, 0.07
b2_assetnum_moto_test, 0.275
b2_assetnum19_moto_cmean, 0.013
b2_assetnum19_moto_csd, 0.278
b2_assetnum19_moto_t_p, 0.35
b2_assetnum19_moto_t_beta,-0.010
b2_assetnum19_moto_t_starbeta,-0.010
b2_assetnum19_moto_t_se, 0.010
b2_assetnum19_moto_t_n,1796
b2_assetnum19_moto_t_r2, 0.02
b2_assetnum19_moto_t0_p, 0.37
b2_assetnum19_moto_t0_beta,-0.011
b2_assetnum19_moto_t0_starbeta,-0.011
b2_assetnum19_moto_t0_se, 0.012
b2_assetnum19_moto_t0_n,1796
b2_assetnum19_moto_t0_r2, 0.02
b2_assetnum19_moto_t1_p, 0.36
b2_assetnum19_moto_t1_beta,-0.009
b2_assetnum19_moto_t1_starbeta,-0.009
b2_assetnum19_moto_t1_se, 0.010
b2_assetnum19_moto_t1_n,1796
b2_assetnum19_moto_t1_r2, 0.02
b2_assetnum19_moto_test, 0.715
b2_assetnum_chaise_cmean, 3.756
b2_assetnum_chaise_csd, 2.329
b2_assetnum_chaise_t_p, 0.08
b2_assetnum_chaise_t_beta, 0.179
b2_assetnum_chaise_t_starbeta,0.179*
b2_assetnum_chaise_t_se, 0.102
b2_assetnum_chaise_t_n,1796
b2_assetnum_chaise_t_r2, 0.18
b2_assetnum_chaise_t0_p, 0.10
b2_assetnum_chaise_t0_beta, 0.199
b2_assetnum_chaise_t0_starbeta, 0.199
b2_assetnum_chaise_t0_se, 0.121
b2_assetnum_chaise_t0_n,1796
b2_assetnum_chaise_t0_r2, 0.18
b2_assetnum_chaise_t1_p, 0.21
b2_assetnum_chaise_t1_beta, 0.158
b2_assetnum_chaise_t1_starbeta, 0.158
b2_assetnum_chaise_t1_se, 0.127
b2_assetnum_chaise_t1_n,1796
b2_assetnum_chaise_t1_r2, 0.18
b2_assetnum_chaise_test, 0.774
b2_assetnum19_chaise_cmean, 0.259
b2_assetnum19_chaise_csd, 0.948
b2_assetnum19_chaise_t_p, 0.90
b2_assetnum19_chaise_t_beta,-0.006
b2_assetnum19_chaise_t_starbeta,-0.006
b2_assetnum19_chaise_t_se, 0.043
b2_assetnum19_chaise_t_n,1796
b2_assetnum19_chaise_t_r2, 0.07
b2_assetnum19_chaise_t0_p, 0.83
b2_assetnum19_chaise_t0_beta, 0.012
b2_assetnum19_chaise_t0_starbeta, 0.012
b2_assetnum19_chaise_t0_se, 0.054
b2_assetnum19_chaise_t0_n,1796
b2_assetnum19_chaise_t0_r2, 0.07
b2_assetnum19_chaise_t1_p, 0.65
b2_assetnum19_chaise_t1_beta,-0.023
b2_assetnum19_chaise_t1_starbeta,-0.023
b2_assetnum19_chaise_t1_se, 0.052
b2_assetnum19_chaise_t1_n,1796
b2_assetnum19_chaise_t1_r2, 0.07
b2_assetnum19_chaise_test, 0.566
b2_assetnum_tablette_cmean, 0.015
b2_assetnum_tablette_csd, 0.131
b2_assetnum_tablette_t_p, 0.86
b2_assetnum_tablette_t_beta, 0.001
b2_assetnum_tablette_t_starbeta, 0.001
b2_assetnum_tablette_t_se, 0.007
b2_assetnum_tablette_t_n,1796
b2_assetnum_tablette_t_r2, 0.02
b2_assetnum_tablette_t0_p, 0.97
b2_assetnum_tablette_t0_beta, 0.000
b2_assetnum_tablette_t0_starbeta, 0.000
b2_assetnum_tablette_t0_se, 0.007
b2_assetnum_tablette_t0_n,1796
b2_assetnum_tablette_t0_r2, 0.02
b2_assetnum_tablette_t1_p, 0.78
b2_assetnum_tablette_t1_beta, 0.003
b2_assetnum_tablette_t1_starbeta, 0.003
b2_assetnum_tablette_t1_se, 0.009
b2_assetnum_tablette_t1_n,1796
b2_assetnum_tablette_t1_r2, 0.02
b2_assetnum_tablette_test, 0.775
b2_assetnum19_tablette_cmean, 0.005
b2_assetnum19_tablette_csd, 0.083
b2_assetnum19_tablette_t_p, 0.76
b2_assetnum19_tablette_t_beta,-0.001
b2_assetnum19_tablette_t_starbeta,-0.001
b2_assetnum19_tablette_t_se, 0.004
b2_assetnum19_tablette_t_n,1796
b2_assetnum19_tablette_t_r2, 0.03
b2_assetnum19_tablette_t0_p, 0.11
b2_assetnum19_tablette_t0_beta,-0.005
b2_assetnum19_tablette_t0_starbeta,-0.005
b2_assetnum19_tablette_t0_se, 0.003
b2_assetnum19_tablette_t0_n,1796
b2_assetnum19_tablette_t0_r2, 0.03
b2_assetnum19_tablette_t1_p, 0.67
b2_assetnum19_tablette_t1_beta, 0.002
b2_assetnum19_tablette_t1_starbeta, 0.002
b2_assetnum19_tablette_t1_se, 0.006
b2_assetnum19_tablette_t1_n,1796
b2_assetnum19_tablette_t1_r2, 0.03
b2_assetnum19_tablette_test, 0.161
b2_assetnum_vent_cmean, 0.100
b2_assetnum_vent_csd, 0.408
b2_assetnum_vent_t_p, 0.07
b2_assetnum_vent_t_beta, 0.027
b2_assetnum_vent_t_starbeta,0.027*
b2_assetnum_vent_t_se, 0.015
b2_assetnum_vent_t_n,1796
b2_assetnum_vent_t_r2, 0.27
b2_assetnum_vent_t0_p, 0.28
b2_assetnum_vent_t0_beta, 0.019
b2_assetnum_vent_t0_starbeta, 0.019
b2_assetnum_vent_t0_se, 0.018
b2_assetnum_vent_t0_n,1796
b2_assetnum_vent_t0_r2, 0.27
b2_assetnum_vent_t1_p, 0.05
b2_assetnum_vent_t1_beta, 0.034
b2_assetnum_vent_t1_starbeta,0.034*
b2_assetnum_vent_t1_se, 0.018
b2_assetnum_vent_t1_n,1796
b2_assetnum_vent_t1_r2, 0.27
b2_assetnum_vent_test, 0.438
b2_assetnum_clim_cmean, 0.036
b2_assetnum_clim_csd, 0.192
b2_assetnum_clim_t_p, 0.52
b2_assetnum_clim_t_beta, 0.006
b2_assetnum_clim_t_starbeta, 0.006
b2_assetnum_clim_t_se, 0.010
b2_assetnum_clim_t_n,1796
b2_assetnum_clim_t_r2, 0.05
b2_assetnum_clim_t0_p, 0.36
b2_assetnum_clim_t0_beta, 0.012
b2_assetnum_clim_t0_starbeta, 0.012
b2_assetnum_clim_t0_se, 0.013
b2_assetnum_clim_t0_n,1796
b2_assetnum_clim_t0_r2, 0.05
b2_assetnum_clim_t1_p, 0.96
b2_assetnum_clim_t1_beta,-0.001
b2_assetnum_clim_t1_starbeta,-0.001
b2_assetnum_clim_t1_se, 0.010
b2_assetnum_clim_t1_n,1796
b2_assetnum_clim_t1_r2, 0.05
b2_assetnum_clim_test, 0.365
b2_assetnum19_clim_cmean, 0.003
b2_assetnum19_clim_csd, 0.059
b2_assetnum19_clim_t_p, 0.61
b2_assetnum19_clim_t_beta,-0.001
b2_assetnum19_clim_t_starbeta,-0.001
b2_assetnum19_clim_t_se, 0.003
b2_assetnum19_clim_t_n,1796
b2_assetnum19_clim_t_r2, 0.01
b2_assetnum19_clim_t0_p, 0.66
b2_assetnum19_clim_t0_beta,-0.001
b2_assetnum19_clim_t0_starbeta,-0.001
b2_assetnum19_clim_t0_se, 0.003
b2_assetnum19_clim_t0_n,1796
b2_assetnum19_clim_t0_r2, 0.01
b2_assetnum19_clim_t1_p, 0.67
b2_assetnum19_clim_t1_beta,-0.001
b2_assetnum19_clim_t1_starbeta,-0.001
b2_assetnum19_clim_t1_se, 0.003
b2_assetnum19_clim_t1_n,1796
b2_assetnum19_clim_t1_r2, 0.01
b2_assetnum19_clim_test, 0.997
b2_assetnum_gr_cmean, 0.002
b2_assetnum_gr_csd, 0.048
b2_assetnum_gr_t_p, 0.01
b2_assetnum_gr_t_beta, 0.011
b2_assetnum_gr_t_starbeta,0.011***
b2_assetnum_gr_t_se, 0.004
b2_assetnum_gr_t_n,1796
b2_assetnum_gr_t_r2, 0.06
b2_assetnum_gr_t0_p, 0.09
b2_assetnum_gr_t0_beta, 0.009
b2_assetnum_gr_t0_starbeta,0.009*
b2_assetnum_gr_t0_se, 0.005
b2_assetnum_gr_t0_n,1796
b2_assetnum_gr_t0_r2, 0.06
b2_assetnum_gr_t1_p, 0.02
b2_assetnum_gr_t1_beta, 0.013
b2_assetnum_gr_t1_starbeta,0.013**
b2_assetnum_gr_t1_se, 0.006
b2_assetnum_gr_t1_n,1796
b2_assetnum_gr_t1_r2, 0.06
b2_assetnum_gr_test, 0.626
b2_assetnum19_gr_cmean, 0.000
b2_assetnum19_gr_csd, 0.000
b2_assetnum19_gr_t_p, 0.32
b2_assetnum19_gr_t_beta, 0.001
b2_assetnum19_gr_t_starbeta, 0.001
b2_assetnum19_gr_t_se, 0.001
b2_assetnum19_gr_t_n,1796
b2_assetnum19_gr_t_r2, 0.01
b2_assetnum19_gr_t0_p, 0.41
b2_assetnum19_gr_t0_beta, 0.000
b2_assetnum19_gr_t0_starbeta, 0.000
b2_assetnum19_gr_t0_se, 0.000
b2_assetnum19_gr_t0_n,1796
b2_assetnum19_gr_t0_r2, 0.01
b2_assetnum19_gr_t1_p, 0.32
b2_assetnum19_gr_t1_beta, 0.002
b2_assetnum19_gr_t1_starbeta, 0.002
b2_assetnum19_gr_t1_se, 0.002
b2_assetnum19_gr_t1_n,1796
b2_assetnum19_gr_t1_r2, 0.01
b2_assetnum19_gr_test, 0.317
b2_assetnum_nat_cmean, 0.847
b2_assetnum_nat_csd, 0.844
b2_assetnum_nat_t_p, 0.01
b2_assetnum_nat_t_beta, 0.094
b2_assetnum_nat_t_starbeta,0.094**
b2_assetnum_nat_t_se, 0.037
b2_assetnum_nat_t_n,1796
b2_assetnum_nat_t_r2, 0.25
b2_assetnum_nat_t0_p, 0.20
b2_assetnum_nat_t0_beta, 0.062
b2_assetnum_nat_t0_starbeta, 0.062
b2_assetnum_nat_t0_se, 0.048
b2_assetnum_nat_t0_n,1796
b2_assetnum_nat_t0_r2, 0.25
b2_assetnum_nat_t1_p, 0.00
b2_assetnum_nat_t1_beta, 0.126
b2_assetnum_nat_t1_starbeta,0.126***
b2_assetnum_nat_t1_se, 0.043
b2_assetnum_nat_t1_n,1796
b2_assetnum_nat_t1_r2, 0.25
b2_assetnum_nat_test, 0.230
b2_assetnum19_nat_cmean, 0.082
b2_assetnum19_nat_csd, 0.474
b2_assetnum19_nat_t_p, 0.47
b2_assetnum19_nat_t_beta,-0.014
b2_assetnum19_nat_t_starbeta,-0.014
b2_assetnum19_nat_t_se, 0.019
b2_assetnum19_nat_t_n,1796
b2_assetnum19_nat_t_r2, 0.04
b2_assetnum19_nat_t0_p, 0.55
b2_assetnum19_nat_t0_beta,-0.013
b2_assetnum19_nat_t0_starbeta,-0.013
b2_assetnum19_nat_t0_se, 0.022
b2_assetnum19_nat_t0_n,1796
b2_assetnum19_nat_t0_r2, 0.04
b2_assetnum19_nat_t1_p, 0.48
b2_assetnum19_nat_t1_beta,-0.015
b2_assetnum19_nat_t1_starbeta,-0.015
b2_assetnum19_nat_t1_se, 0.021
b2_assetnum19_nat_t1_n,1796
b2_assetnum19_nat_t1_r2, 0.04
b2_assetnum19_nat_test, 0.949
b2_assetnum_poch_cmean, 0.285
b2_assetnum_poch_csd, 0.464
b2_assetnum_poch_t_p, 0.42
b2_assetnum_poch_t_beta,-0.017
b2_assetnum_poch_t_starbeta,-0.017
b2_assetnum_poch_t_se, 0.020
b2_assetnum_poch_t_n,1796
b2_assetnum_poch_t_r2, 0.16
b2_assetnum_poch_t0_p, 0.98
b2_assetnum_poch_t0_beta,-0.001
b2_assetnum_poch_t0_starbeta,-0.001
b2_assetnum_poch_t0_se, 0.025
b2_assetnum_poch_t0_n,1796
b2_assetnum_poch_t0_r2, 0.16
b2_assetnum_poch_t1_p, 0.17
b2_assetnum_poch_t1_beta,-0.034
b2_assetnum_poch_t1_starbeta,-0.034
b2_assetnum_poch_t1_se, 0.025
b2_assetnum_poch_t1_n,1796
b2_assetnum_poch_t1_r2, 0.16
b2_assetnum_poch_test, 0.256
b2_assetnum19_poch_cmean, 0.029
b2_assetnum19_poch_csd, 0.167
b2_assetnum19_poch_t_p, 0.30
b2_assetnum19_poch_t_beta, 0.015
b2_assetnum19_poch_t_starbeta, 0.015
b2_assetnum19_poch_t_se, 0.015
b2_assetnum19_poch_t_n,1796
b2_assetnum19_poch_t_r2, 0.02
b2_assetnum19_poch_t0_p, 0.51
b2_assetnum19_poch_t0_beta, 0.013
b2_assetnum19_poch_t0_starbeta, 0.013
b2_assetnum19_poch_t0_se, 0.019
b2_assetnum19_poch_t0_n,1796
b2_assetnum19_poch_t0_r2, 0.02
b2_assetnum19_poch_t1_p, 0.40
b2_assetnum19_poch_t1_beta, 0.017
b2_assetnum19_poch_t1_starbeta, 0.017
b2_assetnum19_poch_t1_se, 0.021
b2_assetnum19_poch_t1_n,1796
b2_assetnum19_poch_t1_r2, 0.02
b2_assetnum19_poch_test, 0.863
b2_assetnum_table_cmean, 1.175
b2_assetnum_table_csd, 0.823
b2_assetnum_table_t_p, 0.00
b2_assetnum_table_t_beta, 0.139
b2_assetnum_table_t_starbeta,0.139***
b2_assetnum_table_t_se, 0.036
b2_assetnum_table_t_n,1796
b2_assetnum_table_t_r2, 0.35
b2_assetnum_table_t0_p, 0.00
b2_assetnum_table_t0_beta, 0.155
b2_assetnum_table_t0_starbeta,0.155***
b2_assetnum_table_t0_se, 0.046
b2_assetnum_table_t0_n,1796
b2_assetnum_table_t0_r2, 0.35
b2_assetnum_table_t1_p, 0.01
b2_assetnum_table_t1_beta, 0.120
